year,total_enrollment,school,pinellas_flag,percent_pre_kinder_ready,percent_passing_reading,percent_passing_math,percent_free_lunch,percent_black_enrollment,majority_free_lunch_flag,majority_black_enrollment_flag,district,FF_school_flag
2014,577,LAKE WESTON ELEMENTARY                       ,FALSE,64,40,53,0,0.590987868,FALSE,TRUE,ORANGE      ,FALSE
2014,517,ENGELWOOD ELEMENTARY                         ,FALSE,64,46,70,0,0,FALSE,FALSE,ORANGE      ,FALSE
2014,659,CATALINA ELEMENTARY                          ,FALSE,58,33,35,0,0.823975721,FALSE,TRUE,ORANGE      ,FALSE
2014,506,CHENEY ELEMENTARY                            ,FALSE,52,58,63,0.835968379,0.065217391,TRUE,FALSE,ORANGE      ,FALSE
2014,254,CYPRESS PARK ELEMENTARY                      ,FALSE,62,42,44,0,0.157480315,FALSE,FALSE,ORANGE      ,FALSE
2014,612,BROOKSHIRE ELEMENTARY                        ,FALSE,92,70,69,0.295751634,0.096405229,FALSE,FALSE,ORANGE      ,FALSE
2014,947,NORTHLAKE PARK COMMUNITY ELEMENTARY          ,FALSE,89,78,82,0.26187962,0.064413939,FALSE,FALSE,ORANGE      ,FALSE
2014,643,DOVER SHORES ELEMENTARY                      ,FALSE,72,52,52,0.721617418,0.205287714,TRUE,FALSE,ORANGE      ,FALSE
2014,528,MOLLIE RAY ELEMENTARY                        ,FALSE,57,31,50,0.854166667,0.890151515,TRUE,TRUE,ORANGE      ,FALSE
2014,432,DURRANCE ELEMENTARY                          ,FALSE,59,52,52,0.581018519,0.155092593,TRUE,FALSE,ORANGE      ,FALSE
2014,388,TANGELO PARK ELEMENTARY                      ,FALSE,60,53,48,0,0.68814433,FALSE,TRUE,ORANGE      ,FALSE
2014,745,CHICKASAW ELEMENTARY                         ,FALSE,60,52,52,0.75033557,0.099328859,TRUE,FALSE,ORANGE      ,FALSE
2014,546,SPRING LAKE ELEMENTARY                       ,FALSE,72,60,63,0,0.047619048,FALSE,FALSE,ORANGE      ,FALSE
2014,853,LANCASTER ELEMENTARY                         ,FALSE,63,35,46,0,0.17936694,FALSE,FALSE,ORANGE      ,FALSE
2014,536,BONNEVILLE ELEMENTARY                        ,FALSE,59,52,57,0.712686567,0,TRUE,FALSE,ORANGE      ,FALSE
2014,781,HIAWASSEE ELEMENTARY                         ,FALSE,71,38,43,0,0.832266325,FALSE,TRUE,ORANGE      ,FALSE
2014,760,MCCOY ELEMENTARY                             ,FALSE,66,43,49,0,0.117105263,FALSE,FALSE,ORANGE      ,FALSE
2014,363,PERSHING ELEMENTARY                          ,FALSE,70,67,66,0.515151515,0.272727273,TRUE,FALSE,ORANGE      ,FALSE
2014,641,PALM LAKE ELEMENTARY                         ,FALSE,79,74,79,0.316692668,0.131045242,FALSE,FALSE,ORANGE      ,FALSE
2014,769,VENTURA ELEMENTARY                           ,FALSE,52,58,60,0.751625488,0.126137841,TRUE,FALSE,ORANGE      ,FALSE
2014,760,CLAY SPRINGS ELEMENTARY                      ,FALSE,66,59,49,0.576315789,0.086842105,TRUE,FALSE,ORANGE      ,FALSE
2014,715,ROCK SPRINGS ELEMENTARY                      ,FALSE,76,60,62,0.507692308,0.145454545,TRUE,FALSE,ORANGE      ,FALSE
2014,1474,METROWEST ELEMENTARY                         ,FALSE,74,72,69,0.585481682,0.333785617,TRUE,FALSE,ORANGE      ,FALSE
2014,578,MEADOW WOODS ELEMENTARY                      ,FALSE,67,52,60,0,0.126297578,FALSE,FALSE,ORANGE      ,FALSE
2014,1080,WATERBRIDGE ELEMENTARY                       ,FALSE,70,59,66,0.659259259,0.103703704,TRUE,FALSE,ORANGE      ,FALSE
2014,580,BAY MEADOWS ELEMENTARY                       ,FALSE,92,77,77,0.284482759,0.132758621,FALSE,FALSE,ORANGE      ,FALSE
2014,718,JOHN YOUNG ELEMENTARY                        ,FALSE,76,66,77,0.626740947,0.143454039,TRUE,FALSE,ORANGE      ,FALSE
2014,643,WATERFORD ELEMENTARY                         ,FALSE,84,74,66,0.371695179,0.087091757,FALSE,FALSE,ORANGE      ,FALSE
2014,465,LITTLE RIVER ELEMENTARY                      ,FALSE,78,51,59,0,0.189247312,FALSE,FALSE,ORANGE      ,FALSE
2014,704,WINEGARD ELEMENTARY                          ,FALSE,55,46,57,0,0.203125,FALSE,FALSE,ORANGE      ,FALSE
2014,584,DOMMERICH ELEMENTARY                         ,FALSE,94,83,78,0.184931507,0.125,FALSE,FALSE,ORANGE      ,FALSE
2014,853,HUNTERS CREEK ELEMENTARY                     ,FALSE,68,74,76,0.329425557,0.070339977,FALSE,FALSE,ORANGE      ,FALSE
2014,580,LAKE SYBELIA ELEMENTARY                      ,FALSE,87,68,71,0.460344828,0.253448276,FALSE,FALSE,ORANGE      ,FALSE
2014,785,WINDERMERE ELEMENTARY                        ,FALSE,92,87,85,0.103184713,0.047133758,FALSE,FALSE,ORANGE      ,FALSE
2014,642,RIVERSIDE ELEMENTARY                         ,FALSE,74,50,62,0.771028037,0.433021807,TRUE,FALSE,ORANGE      ,FALSE
2014,766,SADLER ELEMENTARY                            ,FALSE,55,35,32,0,0.227154047,FALSE,FALSE,ORANGE      ,FALSE
2014,737,APOPKA ELEMENTARY                            ,FALSE,66,53,61,0.659430122,0.274084125,TRUE,FALSE,ORANGE      ,FALSE
2014,281,MAXEY ELEMENTARY                             ,FALSE,73,55,62,0,0.46975089,FALSE,FALSE,ORANGE      ,FALSE
2014,220,ORANGE CENTER ELEMENTARY                     ,FALSE,65,57,55,0,0.963636364,FALSE,TRUE,ORANGE      ,FALSE
2014,594,SOUTHWOOD ELEMENTARY                         ,FALSE,80,64,60,0.653198653,0.138047138,TRUE,FALSE,ORANGE      ,FALSE
2014,299,HUNGERFORD ELEMENTARY                        ,FALSE,67,51,48,0,0.819397993,FALSE,TRUE,ORANGE      ,FALSE
2014,322,WHEATLEY ELEMENTARY                          ,FALSE,60,38,51,0.888198758,0.596273292,TRUE,TRUE,ORANGE      ,FALSE
2014,391,IVEY LANE ELEMENTARY                         ,FALSE,68,28,51,0.869565217,0.836317136,TRUE,TRUE,ORANGE      ,FALSE
2014,733,RIDGEWOOD PARK ELEMENTARY                    ,FALSE,60,37,29,0,0.642564802,FALSE,TRUE,ORANGE      ,FALSE
2014,1145,COLUMBIA ELEMENTARY                          ,FALSE,71,70,73,0.469868996,0.100436681,FALSE,FALSE,ORANGE      ,FALSE
2014,487,HIDDEN OAKS ELEMENTARY                       ,FALSE,78,59,54,0.585215606,0.133470226,TRUE,FALSE,ORANGE      ,FALSE
2014,1132,PALMETTO ELEMENTARY                          ,FALSE,50,46,54,0,0.633392226,FALSE,TRUE,ORANGE      ,FALSE
2014,508,OAK HILL ELEMENTARY                          ,FALSE,62,47,62,0.791338583,0.513779528,TRUE,TRUE,ORANGE      ,FALSE
2014,825,OCOEE ELEMENTARY                             ,FALSE,64,57,55,0.707878788,0.109090909,TRUE,FALSE,ORANGE      ,FALSE
2014,460,PINAR ELEMENTARY                             ,FALSE,69,56,62,0,0.095652174,FALSE,FALSE,ORANGE      ,FALSE
2014,988,MILLENNIA ELEMENTARY                         ,FALSE,68,53,51,0,0.424518744,FALSE,FALSE,ORANGE      ,FALSE
2014,701,WESTBROOKE ELEMENTARY                        ,FALSE,90,71,75,0.335235378,0.233951498,FALSE,FALSE,ORANGE      ,FALSE
2014,556,LAKE WHITNEY ELEMENTARY                      ,FALSE,98,84,84,0.10971223,0.071942446,FALSE,FALSE,ORANGE      ,FALSE
2014,1288,MOSS PARK ELEMENTARY                         ,FALSE,81,79,78,0.250776398,0.090838509,FALSE,FALSE,ORANGE      ,FALSE
2014,595,DR. PHILLIPS ELEMENTARY                      ,FALSE,94,82,78,0.257142857,0.07394958,FALSE,FALSE,ORANGE      ,FALSE
2014,487,DEERWOOD ELEMENTARY                          ,FALSE,76,74,79,0.455852156,0.09650924,FALSE,FALSE,ORANGE      ,FALSE
2014,606,FRANGUS ELEMENTARY                           ,FALSE,67,58,65,0.712871287,0.574257426,TRUE,TRUE,ORANGE      ,FALSE
2014,794,CASTLE CREEK ELEMENTARY                      ,FALSE,84,58,66,0.61209068,0.132075472,TRUE,FALSE,ORANGE      ,FALSE
2014,445,SAND LAKE ELEMENTARY                         ,FALSE,82,77,83,0.319101124,0.119101124,FALSE,FALSE,ORANGE      ,FALSE
2014,813,WYNDHAM LAKES ELEMENTARY                     ,FALSE,74,60,62,0.602706027,0.141451415,TRUE,FALSE,ORANGE      ,FALSE
2014,1179,WOLF LAKE ELEMENTARY                         ,FALSE,88,72,72,0.398642918,0.26547922,FALSE,FALSE,ORANGE      ,FALSE
2014,808,VISTA LAKES ELEMENTARY                       ,FALSE,87,69,75,0.407178218,0.09529703,FALSE,FALSE,ORANGE      ,FALSE
2014,688,ECCLESTON ELEMENTARY                         ,FALSE,66,40,49,0,0.931686047,FALSE,TRUE,ORANGE      ,FALSE
2014,540,WASHINGTON SHORES ELEMENTARY                 ,FALSE,75,31,39,0.798148148,0.948148148,TRUE,TRUE,ORANGE      ,FALSE
2014,1046,KISSIMMEE ELEMENTARY SCHOOL                  ,FALSE,52,47,56,0.595602294,0.088825215,TRUE,FALSE,OSCEOLA     ,FALSE
2014,780,CENTRAL AVENUE ELEMENTARY SCHL               ,FALSE,45,40,30,0,0.176696543,FALSE,FALSE,OSCEOLA     ,FALSE
2014,961,HIGHLANDS ELEMENTARY SCHOOL                  ,FALSE,74,45,28,0.511966701,0.127991675,TRUE,FALSE,OSCEOLA     ,FALSE
2014,888,THACKER AVENUE ELEM FOR INTERNATIONAL STUDIES,FALSE,61,50,44,0.692567568,0.121484814,TRUE,FALSE,OSCEOLA     ,FALSE
2014,964,ST. CLOUD ELEMENTARY SCHOOL                  ,FALSE,86,69,72,0.443983402,0.045643154,FALSE,FALSE,OSCEOLA     ,FALSE
2014,647,MICHIGAN AVENUE ELEMENTARY SCHOOL            ,FALSE,79,65,51,0.56568779,0.055641422,TRUE,FALSE,OSCEOLA     ,FALSE
2014,945,REEDY CREEK ELEMENTARY SCHOOL                ,FALSE,56,59,44,0.696296296,0.107936508,TRUE,FALSE,OSCEOLA     ,FALSE
2014,954,VENTURA ELEMENTARY SCHOOL                    ,FALSE,65,53,51,0.699161426,0.081504702,TRUE,FALSE,OSCEOLA     ,FALSE
2014,787,BOGGY CREEK ELEMENTARY SCHOOL                ,FALSE,43,54,44,0.519695044,0.095298602,TRUE,FALSE,OSCEOLA     ,FALSE
2014,699,HICKORY TREE ELEMENTARY SCHOOL               ,FALSE,81,65,65,0.456366237,0.042918455,FALSE,FALSE,OSCEOLA     ,FALSE
2014,907,MILL CREEK ELEMENTARY SCHOOL                 ,FALSE,62,58,45,0.744211687,0.118101545,TRUE,FALSE,OSCEOLA     ,FALSE
2014,692,LAKEVIEW ELEMENTARY SCHOOL                   ,FALSE,83,67,61,0.60982659,0.051948052,TRUE,FALSE,OSCEOLA     ,FALSE
2014,964,PLEASANT HILL ELEMENTARY SCHOOL              ,FALSE,66,56,50,0.618257261,0.119294606,TRUE,FALSE,OSCEOLA     ,FALSE
2014,691,DEERWOOD ELEMENTARY SCHOOL                   ,FALSE,72,54,48,0.778581766,0.204052098,TRUE,FALSE,OSCEOLA     ,FALSE
2014,725,CYPRESS ELEMENTARY SCHOOL                    ,FALSE,55,57,51,0.72,0.062068966,TRUE,FALSE,OSCEOLA     ,FALSE
2014,770,POINCIANA ACADEMY OF FINE ARTS               ,FALSE,53,47,37,0.563636364,0.231168831,TRUE,FALSE,OSCEOLA     ,FALSE
2014,887,PARTIN SETTLEMENT ELEM. SCHOOL               ,FALSE,72,61,54,0.514092446,0.073363431,TRUE,FALSE,OSCEOLA     ,FALSE
2014,954,FLORA RIDGE ELEMENTARY SCHOOL                ,FALSE,50,49,50,0.715932914,0.066037736,TRUE,FALSE,OSCEOLA     ,FALSE
2014,717,CHESTNUT ELEM SCHOOL SCIENCE AND ENGINEERING ,FALSE,59,66,48,0.709902371,0.20362622,TRUE,FALSE,OSCEOLA     ,FALSE
2014,958,SUNRISE ELEMENTARY SCHOOL                    ,FALSE,60,54,48,0.615866388,0.162330905,TRUE,FALSE,OSCEOLA     ,FALSE
2014,814,HIDDEN OAKS ELEMENTARY SCHOOL                ,FALSE,65,57,61,0.576167076,0.361179361,TRUE,FALSE,PALM BEACH  ,FALSE
2014,676,HOPE-CENTENNIAL ELEMENTARY SCHOOL            ,FALSE,44,49,46,0.943786982,0.593195266,TRUE,TRUE,PALM BEACH  ,FALSE
2014,811,WATERS EDGE ELEMENTARY SCHOOL                ,FALSE,96,88,83,0.143033292,0,FALSE,FALSE,PALM BEACH  ,FALSE
2014,919,PINE JOG ELEMENTARY SCHOOL                   ,FALSE,71,63,63,0.675734494,0.31882481,TRUE,FALSE,PALM BEACH  ,FALSE
2014,104,BOCA RATON CHARTER SCHOOL                    ,FALSE,71,69,45,0.451923077,0,FALSE,FALSE,PALM BEACH  ,FALSE
2014,825,JUPITER ELEMENTARY SCHOOL                    ,FALSE,60,51,69,0.716363636,0.03030303,TRUE,FALSE,PALM BEACH  ,FALSE
2014,615,ALLAMANDA ELEMENTARY SCHOOL                  ,FALSE,76,66,75,0.530081301,0.191869919,TRUE,FALSE,PALM BEACH  ,FALSE
2014,744,PALM BEACH GARDENS ELEMENTARY                ,FALSE,79,70,74,0.465053763,0.215053763,FALSE,FALSE,PALM BEACH  ,FALSE
2014,435,THE CONSERVATORY SCHOOL AT NORTH PALM BEACH  ,FALSE,79,48,62,0.836781609,0.618390805,TRUE,TRUE,PALM BEACH  ,FALSE
2014,318,LAKE PARK ELEMENTARY SCHOOL                  ,FALSE,45,32,69,0.952830189,0.871069182,TRUE,TRUE,PALM BEACH  ,FALSE
2014,393,WASHINGTON ELEM MAGNET SCHOOL                ,FALSE,69,47,60,0.893129771,0.913486005,TRUE,TRUE,PALM BEACH  ,FALSE
2014,543,LINCOLN ELEMENTARY SCHOOL                    ,FALSE,65,33,45,0.94106814,0.891544118,TRUE,TRUE,PALM BEACH  ,FALSE
2014,465,NORTHMORE ELEMENTARY SCHOOL                  ,FALSE,45,22,37,0.916129032,0.638709677,TRUE,TRUE,PALM BEACH  ,FALSE
2014,766,NORTHBORO ELEMENTARY SCHOOL                  ,FALSE,78,49,60,0.716710183,0.475195822,TRUE,FALSE,PALM BEACH  ,FALSE
2014,460,ROOSEVELT ELEMENTARY SCHOOL                  ,FALSE,57,37,28,0.95,0.860869565,TRUE,TRUE,PALM BEACH  ,FALSE
2014,673,WESTWARD ELEMENTARY SCHOOL                   ,FALSE,64,38,39,0.85141159,0.915304606,TRUE,TRUE,PALM BEACH  ,FALSE
2014,587,U. B. KINSEY/PALMVIEW ELEM.                  ,FALSE,69,53,47,0.788756388,0.720613288,TRUE,TRUE,PALM BEACH  ,FALSE
2014,418,PALM BEACH PUBLIC SCHOOL                     ,FALSE,79,82,79,0.428229665,0.086124402,FALSE,FALSE,PALM BEACH  ,FALSE
2014,706,WEST GATE ELEMENTARY SCHOOL                  ,FALSE,47,45,41,0.956090652,0.223796034,TRUE,FALSE,PALM BEACH  ,FALSE
2014,531,BELVEDERE ELEMENTARY SCHOOL                  ,FALSE,59,55,53,0.896421846,0.103578154,TRUE,FALSE,PALM BEACH  ,FALSE
2014,578,PALMETTO ELEMENTARY SCHOOL                   ,FALSE,64,43,50,0.901384083,0.098615917,TRUE,FALSE,PALM BEACH  ,FALSE
2014,691,SOUTH OLIVE ELEMENTARY SCHOOL                ,FALSE,79,79,78,0.512301013,0,TRUE,FALSE,PALM BEACH  ,FALSE
2014,743,MEADOW PARK ELEMENTARY SCHOOL                ,FALSE,75,65,64,0.709286676,0.103633917,TRUE,FALSE,PALM BEACH  ,FALSE
2014,1115,BERKSHIRE ELEMENTARY SCHOOL                  ,FALSE,67,61,65,0.772197309,0.098654709,TRUE,FALSE,PALM BEACH  ,FALSE
2014,760,FOREST HILL ELEMENTARY SCHOOL                ,FALSE,62,54,56,0.828947368,0.189473684,TRUE,FALSE,PALM BEACH  ,FALSE
2014,715,GREENACRES ELEMENTARY SCHOOL                 ,FALSE,58,51,52,0.902097902,0.138461538,TRUE,FALSE,PALM BEACH  ,FALSE
2014,872,PALM SPRINGS ELEMENTARY SCHOOL               ,FALSE,49,45,40,0.904816514,0.268348624,TRUE,FALSE,PALM BEACH  ,FALSE
2014,965,HIGHLAND ELEMENTARY SCHOOL                   ,FALSE,48,32,46,0.951295337,0.238341969,TRUE,FALSE,PALM BEACH  ,FALSE
2014,796,NORTH GRADE ELEMENTARY SCHOOL                ,FALSE,,57,64,0.75,0.16080402,TRUE,FALSE,PALM BEACH  ,FALSE
2014,816,BARTON ELEMENTARY SCHOOL                     ,FALSE,35,34,49,0.949754902,0.43627451,TRUE,FALSE,PALM BEACH  ,FALSE
2014,518,LANTANA ELEMENTARY SCHOOL                    ,FALSE,64,38,50,0.878378378,0.461389961,TRUE,FALSE,PALM BEACH  ,FALSE
2014,956,STARLIGHT COVE ELEMENTARY SCHL               ,FALSE,54,36,33,0.879707113,0.307531381,TRUE,FALSE,PALM BEACH  ,FALSE
2014,778,ROLLING GREEN ELEMENTARY SCHOOL              ,FALSE,32,33,40,0.926735219,0.672236504,TRUE,TRUE,PALM BEACH  ,FALSE
2014,521,POINCIANA ELEMENTARY SCHOOL                  ,FALSE,95,66,62,0.545105566,0.412667946,TRUE,FALSE,PALM BEACH  ,FALSE
2014,616,GALAXY ELEMENTARY SCHOOL                     ,FALSE,77,29,45,0.836038961,0.746753247,TRUE,TRUE,PALM BEACH  ,FALSE
2014,552,FOREST PARK ELEMENTARY SCHOOL                ,FALSE,48,34,46,0.902173913,0.657608696,TRUE,TRUE,PALM BEACH  ,FALSE
2014,590,PLUMOSA SCHOOL OF THE ARTS                   ,FALSE,71,50,48,0.750847458,0.579661017,TRUE,TRUE,PALM BEACH  ,FALSE
2014,626,S. D. SPADY ELEMENTARY SCHOOL                ,FALSE,84,64,62,0.428115016,0.303514377,FALSE,FALSE,PALM BEACH  ,FALSE
2014,459,PINE GROVE ELEMENTARY SCHOOL                 ,FALSE,52,38,48,0.938997821,0.849344978,TRUE,TRUE,PALM BEACH  ,FALSE
2014,836,J. C. MITCHELL ELEMENTARY SCHL               ,FALSE,79,65,64,0.572966507,0.195443645,TRUE,FALSE,PALM BEACH  ,FALSE
2014,346,BOCA RATON ELEMENTARY SCHOOL                 ,FALSE,85,57,50,0.74566474,0.37283237,TRUE,FALSE,PALM BEACH  ,FALSE
2014,381,PAHOKEE ELEMENTARY SCHOOL                    ,FALSE,66,35,52,0.950131234,0.627296588,TRUE,TRUE,PALM BEACH  ,FALSE
2014,879,GOVE ELEMENTARY SCHOOL                       ,FALSE,65,41,55,0.907849829,0.230944255,TRUE,FALSE,PALM BEACH  ,FALSE
2014,332,GLADE VIEW ELEMENTARY SCHOOL                 ,FALSE,59,26,27,0.969879518,0.93373494,TRUE,TRUE,PALM BEACH  ,FALSE
2014,238,ROSENWALD ELEMENTARY SCHOOL                  ,FALSE,91,38,55,0.953781513,0.731092437,TRUE,TRUE,PALM BEACH  ,FALSE
2014,876,WYNNEBROOK ELEMENTARY SCHOOL                 ,FALSE,70,63,71,0.876712329,0.444063927,TRUE,FALSE,PALM BEACH  ,FALSE
2014,715,WEST RIVIERA ELEMENTARY SCHOOL               ,FALSE,57,21,43,0.956643357,0.85034965,TRUE,TRUE,PALM BEACH  ,FALSE
2014,668,GROVE PARK ELEMENTARY SCHOOL                 ,FALSE,64,40,46,0.887724551,0.69011976,TRUE,TRUE,PALM BEACH  ,FALSE
2014,720,HAGEN ROAD ELEMENTARY SCHOOL                 ,FALSE,76,62,59,0.504166667,0.275,TRUE,FALSE,PALM BEACH  ,FALSE
2014,765,MELALEUCA ELEMENTARY SCHOOL                  ,FALSE,57,51,57,0.882352941,0.224836601,TRUE,FALSE,PALM BEACH  ,FALSE
2014,889,ADDISON MIZNER ELEMENTARY SCHOOL             ,FALSE,89,85,83,0.177727784,0,FALSE,FALSE,PALM BEACH  ,FALSE
2014,1241,CLIFFORD O TAYLOR/KIRKLANE ELE               ,FALSE,48,42,45,0.862207897,0.129734085,TRUE,FALSE,PALM BEACH  ,FALSE
2014,604,DWIGHT D. EISENHOWER ELEM.                   ,FALSE,77,51,64,0.61589404,0.254966887,TRUE,FALSE,PALM BEACH  ,FALSE
2014,905,JERRY THOMAS ELEMENTARY SCHOOL               ,FALSE,76,74,74,0.42320442,0.06519337,FALSE,FALSE,PALM BEACH  ,FALSE
2014,849,VERDE ELEMENTARY SCHOOL                      ,FALSE,84,78,78,0.351001178,0.049469965,FALSE,FALSE,PALM BEACH  ,FALSE
2014,780,WELLINGTON ELEMENTARY SCHOOL                 ,FALSE,86,67,64,0.425641026,0.123076923,FALSE,FALSE,PALM BEACH  ,FALSE
2014,802,SEMINOLE TRAILS ELEM. SCHOOL                 ,FALSE,72,46,54,0.758104738,0.674563591,TRUE,TRUE,PALM BEACH  ,FALSE
2014,851,DEL PRADO ELEMENTARY SCHOOL                  ,FALSE,97,88,83,0.207990599,0.034077556,FALSE,FALSE,PALM BEACH  ,FALSE
2014,866,H. L. JOHNSON ELEMENTARY SCH00L              ,FALSE,92,78,81,0.3926097,0.204387991,FALSE,FALSE,PALM BEACH  ,FALSE
2014,809,WHISPERING PINES ELEMENTARY SCHOOL           ,FALSE,84,75,77,0.334981459,0.069221261,FALSE,FALSE,PALM BEACH  ,FALSE
2014,654,CORAL SUNSET ELEMENTARY SCHOOL               ,FALSE,69,66,59,0.605504587,0.102446483,TRUE,FALSE,PALM BEACH  ,FALSE
2014,290,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY      ,FALSE,67,33,46,0.962068966,0.665517241,TRUE,TRUE,PALM BEACH  ,FALSE
2014,797,INDIAN PINES ELEMENTARY SCHOOL               ,FALSE,71,39,45,0.934755332,0.716436637,TRUE,TRUE,PALM BEACH  ,FALSE
2014,997,LIBERTY PARK ELEMENTARY SCHOOL               ,FALSE,62,53,53,0.849548646,0.184553661,TRUE,FALSE,PALM BEACH  ,FALSE
2014,992,BANYAN CREEK ELEMENTARY SCHOOL               ,FALSE,86,75,68,0.429435484,0.312185297,FALSE,FALSE,PALM BEACH  ,FALSE
2014,573,LOXAHATCHEE GROVES ELEMENTARY                ,FALSE,79,58,65,0.560209424,0.12565445,TRUE,FALSE,PALM BEACH  ,FALSE
2014,877,CALUSA ELEMENTARY SCHOOL                     ,FALSE,91,81,77,0.246294185,0.075256556,FALSE,FALSE,PALM BEACH  ,FALSE
2014,499,CYPRESS TRAILS ELEMENTARY SCHOOL             ,FALSE,79,67,75,0.619238477,0.274549098,TRUE,FALSE,PALM BEACH  ,FALSE
2014,808,MORIKAMI PARK ELEMENTARY SCHOOL              ,FALSE,97,88,91,0.176980198,0.121287129,FALSE,FALSE,PALM BEACH  ,FALSE
2014,802,SANDPIPER SHORES ELEM. SCHOOL                ,FALSE,79,77,75,0.349127182,0.082397004,FALSE,FALSE,PALM BEACH  ,FALSE
2014,939,TIMBER TRACE ELEMENTARY SCHOOL               ,FALSE,85,78,79,0.364217252,0.08200213,FALSE,FALSE,PALM BEACH  ,FALSE
2014,945,LIMESTONE CREEK ELEM. SCHOOL                 ,FALSE,86,80,79,0.241269841,0.100529101,FALSE,FALSE,PALM BEACH  ,FALSE
2014,579,NEW HORIZONS ELEMENTARY SCHOOL               ,FALSE,77,66,72,0.526770294,0.15716753,TRUE,FALSE,PALM BEACH  ,FALSE
2014,924,CITRUS COVE ELEMENTARY SCHOOL                ,FALSE,86,72,61,0.497835498,0.230519481,FALSE,FALSE,PALM BEACH  ,FALSE
2014,898,HAMMOCK POINTE ELEMENTARY SCHOOL             ,FALSE,91,68,64,0.548997773,0.116926503,TRUE,FALSE,PALM BEACH  ,FALSE
2014,541,JUPITER FARMS ELEMENTARY SCHL                ,FALSE,91,82,79,0.262476895,0,FALSE,FALSE,PALM BEACH  ,FALSE
2014,700,EGRET LAKE ELEMENTARY SCHOOL                 ,FALSE,65,48,43,0.834285714,0.58,TRUE,TRUE,PALM BEACH  ,FALSE
2014,626,CRYSTAL LAKES ELEMENTARY SCHL                ,FALSE,82,70,65,0.376996805,0.138977636,FALSE,FALSE,PALM BEACH  ,FALSE
2014,448,ACREAGE PINES ELEMENTARY SCHOOL              ,FALSE,79,71,83,0.433035714,0.091517857,FALSE,FALSE,PALM BEACH  ,FALSE
2014,705,PANTHER RUN ELEMENTARY SCHOOL                ,FALSE,87,86,73,0.168794326,0.090780142,FALSE,FALSE,PALM BEACH  ,FALSE
2014,1078,MANATEE ELEMENTARY SCHOOL                    ,FALSE,86,79,77,0.256029685,0.100278552,FALSE,FALSE,PALM BEACH  ,FALSE
2014,625,ORCHARD VIEW ELEMENTARY SCHOOL               ,FALSE,51,44,52,0.8256,0.5216,TRUE,TRUE,PALM BEACH  ,FALSE
2014,393,PIONEER PARK ELEMENTARY SCHOOL               ,FALSE,78,21,30,0.987277354,0.687022901,TRUE,TRUE,PALM BEACH  ,FALSE
2014,585,BELLE GLADE ELEMENTARY SCHOOL                ,FALSE,55,31,36,0.962393162,0.620512821,TRUE,TRUE,PALM BEACH  ,FALSE
2014,522,GOLDEN GROVE ELEMENTARY SCHOOL               ,FALSE,85,71,69,0.551724138,0.099616858,TRUE,FALSE,PALM BEACH  ,FALSE
2014,669,SOUTH GRADE ELEMENTARY SCHOOL                ,FALSE,33,33,38,0.985052317,0.192825112,TRUE,FALSE,PALM BEACH  ,FALSE
2014,416,DR. MARY MCLEOD BETHUNE ELEM.                ,FALSE,48,38,36,0.930288462,0.935096154,TRUE,TRUE,PALM BEACH  ,FALSE
2014,921,BEACON COVE INTERMEDIATE SCHL                ,FALSE,,87,84,0.166123779,0,FALSE,FALSE,PALM BEACH  ,FALSE
2014,612,FRONTIER ELEMENTARY SCHOOL                   ,FALSE,86,76,83,0.455882353,0.083333333,FALSE,FALSE,PALM BEACH  ,FALSE
2014,1049,BINKS FOREST ELEMENTARY SCHOOL               ,FALSE,87,91,92,0.151572927,0.043851287,FALSE,FALSE,PALM BEACH  ,FALSE
2014,988,HERITAGE ELEMENTARY SCHOOL                   ,FALSE,69,46,48,0.873481781,0.158906883,TRUE,FALSE,PALM BEACH  ,FALSE
2014,941,CORAL REEF ELEMENTARY SCHOOL                 ,FALSE,86,75,78,0.284803401,0.072263549,FALSE,FALSE,PALM BEACH  ,FALSE
2014,345,PLEASANT CITY ELEMENTARY SCHOOL              ,FALSE,78,38,57,0.947826087,0.88115942,TRUE,TRUE,PALM BEACH  ,FALSE
2014,876,FREEDOM SHORES ELEMENTARY SCHOOL             ,FALSE,69,68,59,0.593607306,0.247716895,TRUE,FALSE,PALM BEACH  ,FALSE
2014,882,SUNRISE PARK ELEMENTARY SCHOOL               ,FALSE,88,76,69,0.247165533,0.026077098,FALSE,FALSE,PALM BEACH  ,FALSE
2014,847,DISCOVERY KEY ELEMENTARY SCHL                ,FALSE,83,78,69,0.354191263,0.090909091,FALSE,FALSE,PALM BEACH  ,FALSE
2014,748,CROSSPOINTE ELEMENTARY SCHOOL                ,FALSE,65,57,63,0.844919786,0.719251337,TRUE,TRUE,PALM BEACH  ,FALSE
2014,633,ROYAL PALM BEACH ELEMENTARY SCHOOL           ,FALSE,72,70,69,0.469194313,0.254344392,FALSE,FALSE,PALM BEACH  ,FALSE
2014,704,BENOIST FARMS ELEMENTARY SCHL                ,FALSE,63,41,54,0.863636364,0.568181818,TRUE,TRUE,PALM BEACH  ,FALSE
2014,1050,CHOLEE LAKE ELEMENTARY SCHOOL                ,FALSE,52,47,60,0.876190476,0.14952381,TRUE,FALSE,PALM BEACH  ,FALSE
